RBD,DV_RBD,NOMBRE_ESTABLECIMIENTO,DEPENDENCIA,AREA,COD_REGION,COD_PROV,COD_COM_EST,COMUNA,PRIMERA_PRIORIDAD,SEGUNDA_PRIORIDAD,TERCERA_PRIORIDAD,NO_VULNERABLES,SIN_INFORMACION,TOTAL_MATRICULA_2015,IVE_SINAE_2016
335,2,COLEGIO EVANGELICO JOSE LANCASTER,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,142,21,35,78,0,276,71.7
336,0,LICEO EXPERIMENTAL ARTISTICO-APLICACION,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,146,29,79,450,65,769,33
337,9,COLEGIO SANTA TERESITA,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,151,23,82,465,25,746,34.3
341,7,ESCUELA PARTICULAR ADVENTISTA,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,172,18,101,295,17,603,48.3
342,5,COLEGIO INGLES SAN JOSE,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,86,9,66,447,30,638,25.2
343,3,ESCUELA PRESBITERIANA,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,175,32,72,280,4,563,49.6
344,1,COLEGIO SANTA EMILIA,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,171,24,76,339,8,618,43.9
350,6,COLEGIO LIDIA MORENO,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,129,23,69,334,10,565,39.1
356,5,COLEGIO CORAZON DE MARIA,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,102,15,85,413,38,653,30.9
365,4,COLEGIO EAGLE SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,2,21,2101,ANTOFAGASTA,94,10,65,304,17,490,34.5
367,0,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,MUNICIPAL - DAEM,URBANO,2,21,2102,MEJILLONES,198,20,24,59,0,301,80.4
368,9,ESCUELA BASICA JULIA HERRERA VARAS,MUNICIPAL - DAEM,URBANO,2,21,2102,MEJILLONES,314,19,53,193,0,579,66.7
369,7,ESCUELA LUCILA GODOY ALCAYAGA,MUNICIPAL - DAEM,RURAL,2,21,2102,MEJILLONES,14,1,1,5,0,21,76.2
370,0,ESCUELA ESTACION BAQUEDANO,MUNICIPAL - DAEM,URBANO,2,21,2103,SIERRA GORDA,60,4,8,22,2,96,75
371,9,ESCUELA CARACOLES,MUNICIPAL - DAEM,RURAL,2,21,2103,SIERRA GORDA,29,2,5,11,1,48,75
372,7,LICEO POLITECNICO JOSE MIGUEL QUIROZ,MUNICIPAL - DAEM,URBANO,2,21,2104,TALTAL,139,9,13,38,0,199,80.9
373,5,LICEO JUAN CORTES-MONROY CORTES,MUNICIPAL - DAEM,URBANO,2,21,2104,TALTAL,92,9,17,75,1,194,60.8
374,3,ESCUELA HOGAR VICTORIANO QUINTEROS SOTO,MUNICIPAL - DAEM,URBANO,2,21,2104,TALTAL,232,8,48,73,0,361,79.8
375,1,ESCUELA VICTOR CARVAJAL MEZA,MUNICIPAL - DAEM,URBANO,2,21,2104,TALTAL,208,11,40,187,4,450,57.6
377,8,ESCUELA PARANAL,MUNICIPAL - DAEM,RURAL,2,21,2104,TALTAL,42,7,2,5,0,56,91.1
380,8,ESCUELA BASICA DIEGO PORTALES PALAZUELOS,MUNICIPAL - DAEM,URBANO,3,32,3201,CHAÑARAL,135,10,16,21,0,182,88.5
381,6,ESCUELA BASICA PEDRO LUJAN,MUNICIPAL - DAEM,URBANO,3,32,3201,CHAÑARAL,78,11,10,33,0,132,75
382,4,ESCUELA BASICA GASPAR CABRALES,MUNICIPAL - DAEM,URBANO,3,32,3201,CHAÑARAL,88,15,47,119,1,270,55.6
386,7,ESCUELA ALIRO LAMAS CASTILLO,MUNICIPAL - DAEM,URBANO,3,32,3202,DIEGO DE ALMAGRO,375,24,47,130,1,577,77.3
387,5,ESC. BASICA EMPERATRIZ SEPULVEDA LANDEROS,MUNICIPAL - DAEM,RURAL,3,32,3202,DIEGO DE ALMAGRO,28,1,2,4,0,35,88.6
390,5,ESCUELA COEDUCACIONAL PARTICULAR,PARTICULAR SUBVENCIONADO,URBANO,3,32,3202,DIEGO DE ALMAGRO,167,21,78,302,55,623,42.7
392,1,LICEO DIEGO DE ALMEIDA,PARTICULAR SUBVENCIONADO,URBANO,3,32,3202,DIEGO DE ALMAGRO,42,34,25,60,47,208,48.6
400,6,LICEO MERCEDES FRITIS MACKENNEY,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,178,26,28,86,3,321,72.3
401,4,ESCUELA BERNARDO O HIGGINS,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,320,50,99,227,4,700,67
403,0,ESCUELA LAURA ROBLES SILVA,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,400,40,61,92,1,594,84.3
405,7,ESCUELA LOS ESTANDARTES,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,320,30,44,50,0,444,88.7
406,5,ESCUELA VICENTE SEPULVEDA ROJO,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,325,26,36,33,1,421,91.9
407,3,ESCUELA JESUS FERNANDEZ HIDALGO,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,259,29,44,55,1,388,85.6
408,1,ESCUELA PEDRO LEON GALLO,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,492,50,145,214,5,906,75.8
410,3,ESCUELA JOSE MANSO DE VELASCO,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,310,51,38,64,0,463,86.2
411,1,ESCUELA LAS CANTERAS,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,263,56,65,82,2,468,82.1
413,8,ESCUELA LAS BRISAS,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,144,9,17,22,0,192,88.5
415,4,LICEO DE MUSICA,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,235,24,113,328,25,725,51.3
416,2,ESCUELA ABRAHAM SEPULVEDA PIZARRO,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,277,33,75,127,12,524,73.5
417,0,COLEGIO BUEN PASTOR,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,275,37,86,222,9,629,63.3
418,9,ESCUELA ISABEL PENA MORALES,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,466,51,122,200,2,841,76
419,7,ESCUELA HERNAN MARQUEZ HUERTA,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,563,60,90,94,1,808,88.2
420,0,ESCUELA FUNDICION PAIPOTE,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,166,21,33,45,0,265,83
421,9,ESCUELA BRUNO ZAVALA FREDES,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,386,59,119,272,4,840,67.1
423,5,ESCUELA SAN PEDRO,MUNICIPAL - DAEM,RURAL,3,31,3101,COPIAPÓ,133,24,14,29,0,200,85.5
427,8,ESCUELA LUIS CRUZ MARTINEZ,MUNICIPAL - DAEM,URBANO,3,31,3101,COPIAPÓ,168,34,39,76,3,320,75.3
429,4,LICEO CATOLICO ATACAMA,PARTICULAR SUBVENCIONADO,URBANO,3,31,3101,COPIAPÓ,266,37,151,686,41,1181,38.4
430,8,LICEO POLITECNICO BELEN,PARTICULAR SUBVENCIONADO,URBANO,3,31,3101,COPIAPÓ,337,50,90,194,3,674,70.8
431,6,LICEO SAGRADO CORAZON,PARTICULAR SUBVENCIONADO,URBANO,3,31,3101,COPIAPÓ,179,27,86,241,9,542,53.9
433,2,COLEGIO ADVENTISTA DE COPIAPO,PARTICULAR SUBVENCIONADO,URBANO,3,31,3101,COPIAPÓ,260,26,74,220,9,589,61.1
434,0,ESCUELA SAN VICENTE DE PAUL,PARTICULAR SUBVENCIONADO,URBANO,3,31,3101,COPIAPÓ,317,40,101,186,3,647,70.8
439,1,ESCUELA TOTORAL,MUNICIPAL - DAEM,RURAL,3,31,3101,COPIAPÓ,2,1,0,0,0,3,100
440,5,COLEGIO PARROQUIAL PADRE NEGRO,PARTICULAR SUBVENCIONADO,URBANO,3,31,3102,CALDERA,424,23,69,114,3,633,81.5
441,3,ESCUELA DE CONCENTRACION,MUNICIPAL - DAEM,URBANO,3,31,3103,TIERRA AMARILLA,120,15,27,19,0,181,89.5
442,1,ESCUELA VICTOR MANUEL SANCHEZ CABANAS,MUNICIPAL - DAEM,URBANO,3,31,3103,TIERRA AMARILLA,218,21,53,67,2,361,80.9
444,8,ESCUELA LUIS URIBE ORREGO,MUNICIPAL - DAEM,URBANO,3,31,3103,TIERRA AMARILLA,266,19,27,35,2,349,89.4
445,6,ESCUELA PAUL HARRIS,MUNICIPAL - DAEM,RURAL,3,31,3103,TIERRA AMARILLA,41,3,3,1,0,48,97.9
446,4,ESCUELA AMOLANAS,MUNICIPAL - DAEM,RURAL,3,31,3103,TIERRA AMARILLA,22,2,3,3,0,30,90
447,2,ESCUELA SAN ANTONIO,MUNICIPAL - DAEM,RURAL,3,31,3103,TIERRA AMARILLA,12,1,4,1,0,18,94.4
450,2,ESCUELA HERMANOS CARRERA,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,162,7,12,18,0,199,91
452,9,ESCUELA GABRIELA MISTRAL,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,184,16,53,66,2,321,78.8
453,7,ESCUELA IGNACIO CARRERA PINTO,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,354,24,80,147,3,608,75.3
454,5,ESCUELA GREGORIO CASTILLO MARÍN,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,469,27,63,105,2,666,83.9
455,3,ESCUELA REPUBLICA DE LOS E.E.U.U.,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,135,15,27,62,3,242,73.1
458,8,ESCUELA ARTURO PEREZ CANTO,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,174,9,29,48,2,262,80.9
459,6,ESCUELA BASICA ESPANA,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,396,20,72,83,1,572,85.3
461,8,ESCUELA LUIS CRUZ MARTINEZ,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,174,10,14,33,0,231,85.7
462,6,ESCUELA JOSE CAROCA LAFLOR,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,148,13,28,27,2,218,86.7
463,4,ESCUELA BASICA ROBERTO CUADRA ALQUINTA,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,71,13,10,21,0,115,81.7
464,2,ESCUELA BASICA GUALBERTO KONG FERNANDEZ,MUNICIPAL - DAEM,URBANO,3,33,3301,VALLENAR,373,29,63,100,4,569,81.7
466,9,ESCUELA BASICA JAVIERA CARRERA,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,5,0,1,1,0,7,85.7
467,7,ESCUELA HERNAN ARAVENA CONTRERAS,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,9,0,0,3,1,13,69.2
468,5,ESCUELA BASICA IGNACIO FRANCO GALLO,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,14,6,0,0,0,20,100
469,3,ESCUELA BASICA JUSTINO LEIVA AMOR,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,40,4,2,4,0,50,92
471,5,ESCUELA BASICA SARA BEMBOW VILLEGAS,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,6,2,4,5,0,17,70.6
476,6,ESCUELA BASICA SOR TERESA DE LOS ANDES,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,30,1,1,3,0,35,91.4
478,2,LICEO SANTA MARTA,PARTICULAR SUBVENCIONADO,URBANO,3,33,3301,VALLENAR,248,25,126,302,12,713,56
479,0,LICEO SAN FRANCISCO,PARTICULAR SUBVENCIONADO,URBANO,3,33,3301,VALLENAR,136,6,46,161,10,359,52.4
481,2,ESCUELA BASICA ALEJANDRO NOEMI HUERTA,MUNICIPAL - DAEM,URBANO,3,33,3303,FREIRINA,172,17,39,85,1,314,72.6
482,0,ESCUELA FORTUNATO SOZA RODRIGUEZ,MUNICIPAL - DAEM,RURAL,3,33,3303,FREIRINA,10,2,0,3,0,15,80
483,9,ESCUELA SAMUEL E. CASTILLO LOPEZ,MUNICIPAL - DAEM,RURAL,3,33,3303,FREIRINA,21,3,4,6,0,34,82.4
484,7,ESCUELA DE MAITENCILLO,MUNICIPAL - DAEM,RURAL,3,33,3303,FREIRINA,20,1,5,2,0,28,92.9
485,5,ESCUELA BASICA YERBAS BUENAS,MUNICIPAL - DAEM,RURAL,3,33,3301,VALLENAR,14,0,0,3,0,17,82.4
487,1,ESCUELA BASICA JOSE MIGUEL CARRERA,MUNICIPAL - DAEM,URBANO,3,33,3304,HUASCO,192,6,16,32,1,247,86.6
489,8,ESCUELA EL OLIVAR,MUNICIPAL - DAEM,URBANO,3,33,3304,HUASCO,198,4,31,65,1,299,77.9
490,1,ESCUELA PABLO NERUDA,MUNICIPAL - DAEM,RURAL,3,33,3304,HUASCO,16,1,2,0,0,19,100
492,8,COLEGIO PARTICULAR ENGLISH COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,3,33,3304,HUASCO,105,3,45,104,3,260,58.8
493,6,EDUCADOR ARTURO ALVEAR RAMOS,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,112,18,13,18,0,161,88.8
495,2,ESCUELA AGLADE MARIN VARGAS,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,7,3,0,2,0,12,83.3
496,0,ESCUELA DE CHOLLAY,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,13,2,6,1,0,22,95.5
497,9,ESCUELA DE LA PAMPA,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,8,1,0,0,0,9,100
498,7,ESCUELA ALGARROBILLA,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,3,0,2,1,0,6,83.3
499,5,ESCUELA RICARDO CAMPILLAY CONTRERAS,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,110,19,19,27,0,175,84.6
500,2,ESCUELA BASICA RURAL EL TAMBO,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,4,2,1,0,0,7,100
502,9,ESCUELA DE LAS MARQUESAS,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,7,0,2,2,0,11,81.8
503,7,ESCUELA DE LAS BREAS,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,2,0,1,0,0,3,100
504,5,ESCUELA GABRIELA MISTRAL,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,7,0,0,1,0,8,87.5
506,1,ESCUELA DE LOS PERALES,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,6,0,0,0,0,6,100
508,8,ESCUELA DE CHIGUINTO,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,4,0,4,0,0,8,100
509,6,ESC.BASICA ALDECIRA ALVAREZ A.,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,4,0,0,0,0,4,100
514,2,ESCUELA DE EL CORRAL,MUNICIPAL - DAEM,RURAL,3,33,3302,ALTO DEL CARMEN,3,0,0,1,0,4,75
516,9,LICEO GABRIELA MISTRAL DE LA SERENA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,26,5,3,5,0,39,87.2
517,7,LICEO GREGORIO CORDOVEZ,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,28,9,14,22,0,73,69.9
519,3,COLEGIO ARTURO PRAT CHACON,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,406,68,138,157,1,770,79.5
521,5,COLEGIO VICTOR DOMINGO SILVA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,113,32,35,62,3,245,73.5
522,3,COLEGIO JAVIERA CARRERA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,161,51,42,93,0,347,73.2
523,1,ESCUELA ALONSO DE ERCILLA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,203,25,25,41,0,294,86.1
525,8,COLEGIO JAPON,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,162,52,60,107,3,384,71.4
526,6,COLEGIO JOSE MANUEL BALMACEDA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,122,13,62,114,2,313,62.9
527,4,COLEGIO HEROES DE LA CONCEPCION,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,210,36,47,64,2,359,81.6
528,2,ESCUELA GERMAN RIESCO,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,136,27,62,73,1,299,75.3
530,4,COLEGIO GABRIEL GONZALEZ VIDELA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,144,40,44,89,1,318,71.7
531,2,COLEGIO PEDRO AGUIRRE CERDA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,160,30,29,41,0,260,84.2
533,9,COLEGIO DARIO SALAS,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,51,3,5,2,0,61,96.7
534,7,COLEGIO VILLA SAN BARTOLOME,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,204,24,37,39,0,304,87.2
535,5,COLEGIO JOSE MIGUEL CARRERA,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,96,28,51,77,3,255,68.6
536,3,COLEGIO BERNARDA MORIN,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,95,18,13,23,0,149,84.6
539,8,COLEGIO DE ALGARROBITO,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,39,9,13,18,0,79,77.2
540,1,ESCUELA DE ISLON,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,49,8,6,10,0,73,86.3
542,8,ESCUELA DE LAMBERT,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,59,13,18,27,0,117,76.9
543,6,COLEGIO ALTOVALSOL,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,57,20,6,18,1,102,81.4
546,0,COLEGIO COQUIMBITO,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,46,9,10,19,0,84,77.4
548,7,ESCUELA DE COLONIA ALFALFARES,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,52,13,6,24,1,96,74
549,5,ESCUELA DE LOS CORRALES,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,1,1,1,2,0,5,60
550,9,ESCUELA DE ALMIRANTE LATORRE,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,1,0,0,1,0,2,50
551,7,ESCUELA DE LAS ROJAS,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,44,8,12,16,1,81,79
552,5,ESCUELA DE CHACAY ALTO,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,2,1,1,0,0,4,100
554,1,ESCUELA DE PELICANA,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,4,3,2,3,0,12,75
556,8,ESCUELA DE ROMERO,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,93,7,13,21,0,134,84.3
557,6,ESCUELA DE SATURNO,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,85,16,16,27,3,147,79.6
558,4,COLEGIO PUNTA DE TEATINOS,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,5,1,3,3,0,12,75
560,6,COLEGIO QUEBRADA DE TALCA,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,48,20,10,25,1,104,75
561,4,COLEGIO EL ROMERAL,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,9,6,2,1,2,20,85
562,2,COLEGIO CALETA SAN PEDRO,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,68,14,21,24,0,127,81.1
563,0,COLEGIO LA LAJA,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,3,1,0,0,0,4,100
564,9,COLEGIO LA ESTRELLA,MUNICIPAL - CORPORACIÓN,RURAL,4,41,4101,LA SERENA,3,0,1,0,0,4,100
565,7,COLEGIO PARTICULAR ADVENTISTA MARANATA,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,180,17,92,183,6,478,60.5
566,5,COLEGIO ISABEL RIQUELME,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,172,15,31,34,0,252,86.5
567,3,COLEGIO SAN FRANCISCO COLL,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,278,42,133,237,1,691,65.6
568,1,COLEGIO SAN ANTONIO,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,70,11,74,160,4,319,48.6
570,3,COLEGIO ELENA BETTINI,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,89,25,64,164,3,345,51.6
573,8,ESCUELA PARTICULAR TERESA VIDELA DE G,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,65,16,59,159,14,313,44.7
574,6,ESCUELA  INDUSTRIAL SALESIANA SAN RAMON,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,109,38,61,112,2,322,64.6
575,4,COLEGIO PROVIDENCIA,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,19,9,5,12,1,46,71.7
578,9,LICEO IGNACIO CARRERA PINTO,MUNICIPAL - CORPORACIÓN,URBANO,4,41,4101,LA SERENA,15,2,2,2,0,21,90.5
579,7,COLEGIO SEMINARIO CONCILIAR,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,137,25,151,362,21,696,45
580,0,COLEGIO GERONIMO RENDIC,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,153,20,196,516,105,990,37.3
581,9,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,117,7,91,191,16,422,50.9
582,7,COLEGIO ANDRES BELLO,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,132,29,107,300,20,588,45.6
583,5,COLEGIO SAGRADOS CORAZONES,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,85,22,77,330,32,546,33.7
589,4,COLEGIO SANTO DOMINGO,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,46,10,45,91,11,203,49.8
590,8,COLEGIO PARTICULAR SAN JOSE,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,148,29,102,220,9,508,54.9
594,0,COLEGIO FRANCISCO DE AGUIRRE,PARTICULAR SUBVENCIONADO,URBANO,4,41,4101,LA SERENA,17,1,15,26,1,60,55
597,5,ESCUELA BASICA PEDRO PABLO MUNOZ,MUNICIPAL - DAEM,URBANO,4,41,4104,LA HIGUERA,126,20,18,31,0,195,84.1
598,3,ESCUELA DE PUNTA DE CHOROS,MUNICIPAL - DAEM,RURAL,4,41,4104,LA HIGUERA,21,0,2,0,0,23,100
599,1,ESCUELA JOSE SANTOS OSSA,MUNICIPAL - DAEM,RURAL,4,41,4104,LA HIGUERA,71,13,16,11,0,111,90.1
602,5,ESCUELA BASICA CARLOS CONDELL,MUNICIPAL - DAEM,RURAL,4,41,4104,LA HIGUERA,88,11,7,11,1,118,89.8
604,1,ESCUELA DE PUNTA COLORADA,MUNICIPAL - DAEM,RURAL,4,41,4104,LA HIGUERA,22,3,0,1,0,26,96.2
606,8,ESCUELA BASICA SAN ANDRES,MUNICIPAL - DAEM,RURAL,4,41,4104,LA HIGUERA,17,0,1,1,0,19,94.7
608,4,ESCUELA DE LOS CHOROS,MUNICIPAL - DAEM,RURAL,4,41,4104,LA HIGUERA,5,0,7,2,1,15,80
612,2,ESCUELA GUILLERMO CERECEDA,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,148,22,25,24,0,219,89
613,0,COLEGIO DE ARTES CLAUDIO ARRAU,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,213,53,105,98,4,473,78.4
614,9,ESCUELA PRESIDENTE ANIBAL PINTO,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,202,24,39,42,0,307,86.3
615,7,ESCUELA COQUIMBO,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,132,17,18,13,0,180,92.8
616,5,ESCUELA CARDENAL JOSE MARIA CARO,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,280,49,111,127,5,572,76.9
617,3,COLEGIO SANTA CECILIA,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,158,33,30,30,0,251,88
618,1,ESCUELA SANTO TOMAS DE AQUINO,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,316,43,49,50,0,458,89.1
620,3,ESCUELA JOSE ALFARO ALFARO,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,190,34,46,65,0,335,80.6
621,1,ESCUELA BASICA MARIO MUNOZ SILVA,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,108,15,19,26,0,168,84.5
625,4,ESCUELA TOMASA OLIVARES CAAMANO,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,116,8,26,13,0,163,92
626,2,ESCUELA BASICA DAVID LEON TAPIA,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,243,66,67,86,2,464,81
628,9,ESCUELA DE PENUELAS,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,74,14,24,35,3,150,74.7
629,7,COLEGIO PABLO NERUDA,MUNICIPAL - DAEM,RURAL,4,41,4102,COQUIMBO,172,63,50,82,0,367,77.7
630,0,COLEGIO LA HERRADURA,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,175,27,37,60,3,302,79.1
631,9,ESCUELA DE PAN DE AZUCAR,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,156,43,47,62,0,308,79.9
632,7,ESCUELA BASICA MANUEL DE SALAS,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,136,33,61,61,2,293,78.5
634,3,ESCUELA DE HUACHALALUME,MUNICIPAL - DAEM,RURAL,4,41,4102,COQUIMBO,27,9,0,5,0,41,87.8
635,1,ESCUELA DE TOTORALILLO,MUNICIPAL - DAEM,RURAL,4,41,4102,COQUIMBO,4,0,2,2,0,8,75
637,8,ESCUELA LUCILA GODOY ALCAYAGA,MUNICIPAL - DAEM,URBANO,4,41,4102,COQUIMBO,83,19,32,39,0,173,77.5
638,6,ESCUELA DE CAMARONES,MUNICIPAL - DAEM,RURAL,4,41,4102,COQUIMBO,3,0,1,0,0,4,100
639,4,ESCUELA DE LAS BARRANCAS,MUNICIPAL - DAEM,RURAL,4,41,4102,COQUIMBO,17,2,4,10,0,33,69.7
